enrolled_user,target,mechanism,params,reason
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,"{""theta"": 0.9781369709427263, ""margin"": 0.2}",accept threshold 1.0781 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,"{""theta"": 0.9781369709427263, ""margin"": 0.4}",accept threshold 1.1781 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,"{""theta"": 0.9845430533495282, ""margin"": 0.05}",accept threshold 1.0095 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,"{""theta"": 0.9845430533495282, ""margin"": 0.1}",accept threshold 1.0345 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,"{""theta"": 0.9845430533495282, ""margin"": 0.2}",accept threshold 1.0845 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,"{""theta"": 0.9845430533495282, ""margin"": 0.4}",accept threshold 1.1845 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,"{""theta"": 0.9902273287863216, ""margin"": 0.05}",accept threshold 1.0152 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,"{""theta"": 0.9902273287863216, ""margin"": 0.1}",accept threshold 1.0402 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,"{""theta"": 0.9902273287863216, ""margin"": 0.2}",accept threshold 1.0902 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,"{""theta"": 0.9902273287863216, ""margin"": 0.4}",accept threshold 1.1902 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,"{""theta"": 0.9963029057273662, ""margin"": 0.05}",accept threshold 1.0213 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,"{""theta"": 0.9963029057273662, ""margin"": 0.1}",accept threshold 1.0463 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,"{""theta"": 0.9963029057273662, ""margin"": 0.2}",accept threshold 1.0963 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,"{""theta"": 0.9963029057273662, ""margin"": 0.4}",accept threshold 1.1963 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9046996169298328, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0047 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9046996169298328, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0047 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9046996169298328, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0047 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9046996169298328, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0047 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9103055218163132, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0103 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9103055218163132, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0103 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9103055218163132, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0103 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9103055218163132, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0103 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9160982901990096, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0161 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9160982901990096, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0161 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9160982901990096, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0161 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9160982901990096, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0161 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9216697654863122, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0217 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9216697654863122, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0217 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9216697654863122, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0217 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9216697654863122, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0217 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9273100999719704, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0273 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9273100999719704, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0273 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9273100999719704, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0273 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9273100999719704, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0273 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9333313370083155, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0333 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9333313370083155, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0333 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9333313370083155, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0333 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9333313370083155, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0333 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.939816145006073, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0398 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.939816145006073, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0398 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.939816145006073, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0398 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.939816145006073, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0398 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9463413061758386, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0463 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9463413061758386, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0463 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9463413061758386, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0463 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9463413061758386, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0463 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9536669999065683, ""margin"": 0.1, ""ttt_frames"": 2}",accept threshold 1.0037 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9536669999065683, ""margin"": 0.1, ""ttt_frames"": 3}",accept threshold 1.0037 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9536669999065683, ""margin"": 0.1, ""ttt_frames"": 5}",accept threshold 1.0037 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9536669999065683, ""margin"": 0.1, ""ttt_frames"": 10}",accept threshold 1.0037 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9536669999065683, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0537 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9536669999065683, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0537 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9536669999065683, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0537 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9536669999065683, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0537 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.959730916565449, ""margin"": 0.1, ""ttt_frames"": 2}",accept threshold 1.0097 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.959730916565449, ""margin"": 0.1, ""ttt_frames"": 3}",accept threshold 1.0097 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.959730916565449, ""margin"": 0.1, ""ttt_frames"": 5}",accept threshold 1.0097 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.959730916565449, ""margin"": 0.1, ""ttt_frames"": 10}",accept threshold 1.0097 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.959730916565449, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0597 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.959730916565449, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0597 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.959730916565449, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0597 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.959730916565449, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0597 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9655557880967952, ""margin"": 0.1, ""ttt_frames"": 2}",accept threshold 1.0156 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9655557880967952, ""margin"": 0.1, ""ttt_frames"": 3}",accept threshold 1.0156 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9655557880967952, ""margin"": 0.1, ""ttt_frames"": 5}",accept threshold 1.0156 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9655557880967952, ""margin"": 0.1, ""ttt_frames"": 10}",accept threshold 1.0156 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9655557880967952, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0656 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9655557880967952, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0656 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9655557880967952, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0656 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9655557880967952, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0656 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.972040596094553, ""margin"": 0.1, ""ttt_frames"": 2}",accept threshold 1.0220 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.972040596094553, ""margin"": 0.1, ""ttt_frames"": 3}",accept threshold 1.0220 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.972040596094553, ""margin"": 0.1, ""ttt_frames"": 5}",accept threshold 1.0220 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.972040596094553, ""margin"": 0.1, ""ttt_frames"": 10}",accept threshold 1.0220 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.972040596094553, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0720 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.972040596094553, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0720 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.972040596094553, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0720 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.972040596094553, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0720 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9781369709427263, ""margin"": 0.05, ""ttt_frames"": 2}",accept threshold 1.0031 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9781369709427263, ""margin"": 0.05, ""ttt_frames"": 3}",accept threshold 1.0031 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9781369709427263, ""margin"": 0.05, ""ttt_frames"": 5}",accept threshold 1.0031 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9781369709427263, ""margin"": 0.05, ""ttt_frames"": 10}",accept threshold 1.0031 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9781369709427263, ""margin"": 0.1, ""ttt_frames"": 2}",accept threshold 1.0281 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9781369709427263, ""margin"": 0.1, ""ttt_frames"": 3}",accept threshold 1.0281 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9781369709427263, ""margin"": 0.1, ""ttt_frames"": 5}",accept threshold 1.0281 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9781369709427263, ""margin"": 0.1, ""ttt_frames"": 10}",accept threshold 1.0281 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9781369709427263, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0781 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9781369709427263, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0781 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9781369709427263, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0781 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9781369709427263, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0781 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9845430533495282, ""margin"": 0.05, ""ttt_frames"": 2}",accept threshold 1.0095 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9845430533495282, ""margin"": 0.05, ""ttt_frames"": 3}",accept threshold 1.0095 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9845430533495282, ""margin"": 0.05, ""ttt_frames"": 5}",accept threshold 1.0095 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9845430533495282, ""margin"": 0.05, ""ttt_frames"": 10}",accept threshold 1.0095 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9845430533495282, ""margin"": 0.1, ""ttt_frames"": 2}",accept threshold 1.0345 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9845430533495282, ""margin"": 0.1, ""ttt_frames"": 3}",accept threshold 1.0345 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9845430533495282, ""margin"": 0.1, ""ttt_frames"": 5}",accept threshold 1.0345 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9845430533495282, ""margin"": 0.1, ""ttt_frames"": 10}",accept threshold 1.0345 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9845430533495282, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0845 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9845430533495282, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0845 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9845430533495282, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0845 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9845430533495282, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0845 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9902273287863216, ""margin"": 0.05, ""ttt_frames"": 2}",accept threshold 1.0152 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9902273287863216, ""margin"": 0.05, ""ttt_frames"": 3}",accept threshold 1.0152 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9902273287863216, ""margin"": 0.05, ""ttt_frames"": 5}",accept threshold 1.0152 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9902273287863216, ""margin"": 0.05, ""ttt_frames"": 10}",accept threshold 1.0152 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9902273287863216, ""margin"": 0.1, ""ttt_frames"": 2}",accept threshold 1.0402 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9902273287863216, ""margin"": 0.1, ""ttt_frames"": 3}",accept threshold 1.0402 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9902273287863216, ""margin"": 0.1, ""ttt_frames"": 5}",accept threshold 1.0402 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9902273287863216, ""margin"": 0.1, ""ttt_frames"": 10}",accept threshold 1.0402 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9902273287863216, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0902 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9902273287863216, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0902 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9902273287863216, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0902 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9902273287863216, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0902 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9963029057273662, ""margin"": 0.05, ""ttt_frames"": 2}",accept threshold 1.0213 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9963029057273662, ""margin"": 0.05, ""ttt_frames"": 3}",accept threshold 1.0213 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9963029057273662, ""margin"": 0.05, ""ttt_frames"": 5}",accept threshold 1.0213 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9963029057273662, ""margin"": 0.05, ""ttt_frames"": 10}",accept threshold 1.0213 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9963029057273662, ""margin"": 0.1, ""ttt_frames"": 2}",accept threshold 1.0463 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9963029057273662, ""margin"": 0.1, ""ttt_frames"": 3}",accept threshold 1.0463 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9963029057273662, ""margin"": 0.1, ""ttt_frames"": 5}",accept threshold 1.0463 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9963029057273662, ""margin"": 0.1, ""ttt_frames"": 10}",accept threshold 1.0463 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9963029057273662, ""margin"": 0.2, ""ttt_frames"": 2}",accept threshold 1.0963 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9963029057273662, ""margin"": 0.2, ""ttt_frames"": 3}",accept threshold 1.0963 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9963029057273662, ""margin"": 0.2, ""ttt_frames"": 5}",accept threshold 1.0963 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,"{""theta"": 0.9963029057273662, ""margin"": 0.2, ""ttt_frames"": 10}",accept threshold 1.0963 > 1.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model,"{""theta"": 0.828412594599645, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.586 <= tau_hi 0.6
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model,"{""theta"": 0.8289796534400851, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.586 <= tau_hi 0.6
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model,"{""theta"": 0.8306003349168818, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.585 <= tau_hi 0.6
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model,"{""theta"": 0.8314008293864409, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.584 <= tau_hi 0.6
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model,"{""theta"": 0.8326095487246564, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.584 <= tau_hi 0.6
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model,"{""theta"": 0.832991468962692, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.584 <= tau_hi 0.6
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model,"{""theta"": 0.8336696397128052, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.583 <= tau_hi 0.6
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model,"{""theta"": 0.8352421679040384, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.582 <= tau_hi 0.6
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model,"{""theta"": 0.8354313312586694, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.582 <= tau_hi 0.6
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model,"{""theta"": 0.8355624231883224, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.582 <= tau_hi 0.6
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model,"{""theta"": 0.8362587053234535, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.582 <= tau_hi 0.6
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model,"{""theta"": 0.8364010090628796, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.582 <= tau_hi 0.6
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model,"{""theta"": 0.8368681678034195, ""gain"": 0.1, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",steady-state trust 0.582 <= tau_hi 0.6
